customer_id,signup_date,churn_date,plan,country,age,monthly_fee,payment_method,acquisition_channel,contract_type,support_tickets,login_frequency,days_since_last_login,churn_flag,status,annual_revenue,tenure_days,tenure_months,estimated_clv,risk_score,risk_category
C00184,2024-03-02,,Standard,India,58,49,Credit Card,Paid Search,Annual,0,14.35,34,0,Active,588,669,22.3,1092.7,1,Medium Risk
C00185,2026-05-21,,Premium,Australia,51,99,PayPal,Paid Search,Monthly,2,10.82,26,0,Active,1188,-141,-4.7,-465.3,1,Medium Risk
C00186,2024-09-25,,Basic,Germany,19,19,Debit Card,Paid Search,Annual,3,12.36,14,0,Active,228,462,15.4,292.6,0,Low Risk
C00187,2025-09-21,,Standard,India,49,49,UPI,Email,Monthly,2,10.2,20,0,Active,588,101,3.4,166.6,1,Medium Risk
C00188,2024-08-02,,Standard,United States,45,49,Debit Card,Organic Search,Monthly,3,13.49,7,0,Active,588,516,17.2,842.8,1,Medium Risk
C00189,2026-05-21,,Premium,United States,60,99,UPI,Email,Annual,2,21.37,25,0,Active,1188,-141,-4.7,-465.3,0,Low Risk
C00190,2024-06-26,,Standard,Germany,57,49,Debit Card,Paid Search,Monthly,1,15.94,12,0,Active,588,553,18.4,901.6,1,Medium Risk
C00191,2024-06-14,,Basic,Germany,50,19,PayPal,Organic Search,Monthly,5,13.7,9,0,Active,228,565,18.8,357.2,2,High Risk
C00192,2025-06-29,,Basic,India,62,19,UPI,Email,Monthly,2,17.94,40,0,Active,228,185,6.2,117.8,2,High Risk
C00193,2025-04-24,,Standard,United States,43,49,Debit Card,Partner,Annual,4,18.59,13,0,Active,588,251,8.4,411.6,0,Low Risk
C00194,2024-06-27,,Standard,Australia,41,49,Debit Card,Partner,Annual,1,9.17,10,0,Active,588,552,18.4,901.6,0,Low Risk
C00195,2026-01-07,,Basic,United States,28,19,Credit Card,Partner,Annual,2,9.55,17,0,Active,228,-7,-0.2,-3.8,0,Low Risk
C00196,2024-03-18,,Basic,Canada,64,19,UPI,Partner,Annual,3,2.32,16,0,Active,228,653,21.8,414.2,0,Low Risk
C00197,2024-05-29,,Basic,United Kingdom,63,19,PayPal,Partner,Annual,1,13.41,22,0,Active,228,581,19.4,368.6,0,Low Risk
C00198,2024-04-07,,Premium,United Kingdom,40,99,UPI,Referral,Monthly,1,10.81,4,0,Active,1188,633,21.1,2088.9,1,Medium Risk
C00199,2025-02-13,,Premium,United Kingdom,37,99,Credit Card,Organic Search,Monthly,1,14.7,23,0,Active,1188,321,10.7,1059.3,1,Medium Risk
C00200,2026-01-10,,Premium,Australia,24,99,Debit Card,Organic Search,Monthly,2,13.84,33,0,Active,1188,-10,-0.3,-29.7,2,High Risk
C00201,2024-10-03,,Basic,Germany,26,19,PayPal,Organic Search,Monthly,2,16.75,32,0,Active,228,454,15.1,286.9,2,High Risk
C00202,2024-10-20,,Premium,Australia,47,99,PayPal,Referral,Monthly,2,11.68,1,0,Active,1188,437,14.6,1445.4,1,Medium Risk
C00203,2024-10-14,,Standard,India,26,49,PayPal,Referral,Annual,2,8.73,1,0,Active,588,443,14.8,725.2,0,Low Risk
C00204,2026-02-26,,Standard,India,36,49,Debit Card,Social Media,Monthly,3,7.17,15,0,Active,588,-57,-1.9,-93.1,1,Medium Risk
C00205,2024-12-24,,Basic,Australia,20,19,Debit Card,Social Media,Annual,3,8.29,1,0,Active,228,372,12.4,235.6,0,Low Risk
C00206,2025-07-03,2025-11-02,Standard,United States,44,49,PayPal,Referral,Monthly,3,24.42,7,1,Churned,588,181,6.0,294.0,1,Medium Risk
C00207,2024-11-23,,Standard,India,63,49,Credit Card,Partner,Annual,1,4.75,11,0,Active,588,403,13.4,656.6,0,Low Risk
C00208,2026-05-28,2025-12-31,Basic,Germany,58,19,Credit Card,Email,Monthly,3,10.53,16,1,Churned,228,-148,-4.9,-93.1,1,Medium Risk
C00209,2025-11-08,,Standard,Germany,62,49,Credit Card,Social Media,Annual,2,17.26,5,0,Active,588,53,1.8,88.2,0,Low Risk
C00210,2025-11-01,,Premium,Australia,25,99,Credit Card,Referral,Monthly,1,10.12,20,0,Active,1188,60,2.0,198.0,1,Medium Risk
C00211,2025-09-14,,Standard,India,53,49,Debit Card,Email,Monthly,1,10.88,8,0,Active,588,108,3.6,176.4,1,Medium Risk
C00212,2026-05-28,,Premium,Australia,58,99,Debit Card,Paid Search,Annual,1,14.26,4,0,Active,1188,-148,-4.9,-485.1,0,Low Risk
C00213,2024-06-18,,Standard,Australia,55,49,UPI,Partner,Monthly,1,25.39,10,0,Active,588,561,18.7,916.3,1,Medium Risk
C00214,2024-12-01,,Basic,Australia,48,19,Credit Card,Organic Search,Monthly,2,17.59,16,0,Active,228,395,13.2,250.8,1,Medium Risk
C00215,2025-09-05,,Standard,Canada,51,49,PayPal,Referral,Monthly,1,10.64,14,0,Active,588,117,3.9,191.1,1,Medium Risk
C00216,2025-02-08,2025-04-25,Basic,United States,45,19,Credit Card,Social Media,Monthly,1,18.55,28,1,Churned,228,326,10.9,207.1,1,Medium Risk
C00217,2026-02-12,,Basic,United Kingdom,28,19,Credit Card,Organic Search,Monthly,1,11.87,17,0,Active,228,-43,-1.4,-26.6,1,Medium Risk
C00218,2024-12-21,,Standard,Australia,22,49,Debit Card,Referral,Monthly,0,3.16,1,0,Active,588,375,12.5,612.5,1,Medium Risk
C00219,2025-09-03,2025-11-08,Basic,Australia,32,19,Credit Card,Partner,Monthly,4,11.46,19,1,Churned,228,119,4.0,76.0,1,Medium Risk
C00220,2025-08-01,,Basic,Germany,21,19,Credit Card,Email,Monthly,1,9.83,25,0,Active,228,152,5.1,96.9,1,Medium Risk
C00221,2026-04-21,2025-12-31,Premium,Australia,38,99,Debit Card,Social Media,Monthly,1,13.62,11,1,Churned,1188,-111,-3.7,-366.3,1,Medium Risk
C00222,2024-11-03,,Basic,Australia,34,19,UPI,Social Media,Monthly,3,14.28,22,0,Active,228,423,14.1,267.9,1,Medium Risk
C00223,2025-01-16,2025-07-13,Premium,United Kingdom,51,99,UPI,Partner,Monthly,2,10.19,34,1,Churned,1188,349,11.6,1148.4,2,High Risk
C00224,2024-03-30,,Basic,Germany,34,19,UPI,Referral,Monthly,2,28.27,2,0,Active,228,641,21.4,406.6,1,Medium Risk
C00225,2025-07-08,,Standard,United Kingdom,28,49,PayPal,Organic Search,Monthly,3,18.4,18,0,Active,588,176,5.9,289.1,1,Medium Risk
C00226,2025-09-21,2025-11-21,Standard,India,25,49,PayPal,Email,Monthly,1,16.43,22,1,Churned,588,101,3.4,166.6,1,Medium Risk
C00227,2024-07-18,,Premium,Germany,60,99,UPI,Partner,Monthly,3,19.23,16,0,Active,1188,531,17.7,1752.3,1,Medium Risk
C00228,2024-10-14,,Premium,United States,25,99,Debit Card,Organic Search,Monthly,0,18.05,1,0,Active,1188,443,14.8,1465.2,1,Medium Risk
C00229,2024-06-11,,Basic,Australia,57,19,PayPal,Email,Annual,2,19.7,8,0,Active,228,568,18.9,359.1,0,Low Risk
C00230,2025-03-20,,Basic,Canada,47,19,UPI,Partner,Monthly,3,8.42,18,0,Active,228,286,9.5,180.5,1,Medium Risk
C00231,2024-08-20,,Premium,Canada,33,99,Debit Card,Social Media,Monthly,2,4.04,7,0,Active,1188,498,16.6,1643.4,1,Medium Risk
C00232,2024-04-04,,Basic,United Kingdom,46,19,UPI,Email,Annual,1,9.97,1,0,Active,228,636,21.2,402.8,0,Low Risk
C00233,2024-07-12,2024-10-03,Standard,India,40,49,PayPal,Partner,Monthly,0,6.47,22,1,Churned,588,537,17.9,877.1,1,Medium Risk
C00234,2026-01-30,,Standard,Canada,41,49,UPI,Partner,Monthly,3,7.18,24,0,Active,588,-30,-1.0,-49.0,1,Medium Risk
C00235,2025-09-03,,Basic,India,48,19,Credit Card,Paid Search,Annual,4,12.92,4,0,Active,228,119,4.0,76.0,0,Low Risk
C00236,2025-02-13,2025-07-04,Premium,Canada,53,99,Debit Card,Referral,Monthly,2,12.39,9,1,Churned,1188,321,10.7,1059.3,1,Medium Risk
C00237,2025-04-02,,Premium,India,27,99,UPI,Email,Annual,5,15.08,27,0,Active,1188,273,9.1,900.9,1,Medium Risk
C00238,2026-05-25,,Basic,Australia,56,19,PayPal,Organic Search,Monthly,2,10.57,18,0,Active,228,-145,-4.8,-91.2,1,Medium Risk
C00239,2024-06-28,,Standard,Canada,48,49,Debit Card,Organic Search,Monthly,2,4.23,23,0,Active,588,551,18.4,901.6,1,Medium Risk
C00240,2025-09-07,,Basic,Canada,35,19,UPI,Social Media,Annual,3,12.57,11,0,Active,228,115,3.8,72.2,0,Low Risk
C00241,2024-11-06,,Premium,Germany,27,99,Credit Card,Social Media,Monthly,3,7.7,26,0,Active,1188,420,14.0,1386.0,1,Medium Risk
C00242,2025-07-31,,Premium,Canada,41,99,Credit Card,Referral,Annual,3,9.79,11,0,Active,1188,153,5.1,504.9,0,Low Risk
C00243,2024-03-12,,Premium,Germany,59,99,UPI,Partner,Monthly,2,7.77,22,0,Active,1188,659,22.0,2178.0,1,Medium Risk
C00244,2024-06-17,,Standard,Canada,33,49,PayPal,Referral,Monthly,5,9.64,11,0,Active,588,562,18.7,916.3,2,High Risk
C00245,2024-04-19,,Premium,Australia,58,99,Credit Card,Paid Search,Monthly,0,16.25,32,0,Active,1188,621,20.7,2049.3,2,High Risk
C00246,2024-11-03,,Premium,Australia,49,99,PayPal,Paid Search,Monthly,2,16.16,17,0,Active,1188,423,14.1,1395.9,1,Medium Risk
C00247,2024-08-03,,Premium,United Kingdom,62,99,UPI,Referral,Annual,2,18.22,6,0,Active,1188,515,17.2,1702.8,0,Low Risk
C00248,2025-01-04,,Standard,India,63,49,Debit Card,Paid Search,Monthly,2,12.19,20,0,Active,588,361,12.0,588.0,1,Medium Risk
C00249,2024-05-18,2025-09-05,Basic,Australia,38,19,Debit Card,Email,Monthly,2,4.88,12,1,Churned,228,592,19.7,374.3,1,Medium Risk
C00250,2026-06-16,2025-12-31,Basic,India,34,19,PayPal,Referral,Annual,2,4.01,19,1,Churned,228,-167,-5.6,-106.4,0,Low Risk
C00251,2025-03-06,2025-12-20,Basic,United Kingdom,40,19,UPI,Partner,Monthly,4,17.25,11,1,Churned,228,300,10.0,190.0,1,Medium Risk
C00252,2026-04-08,,Standard,Canada,64,49,Debit Card,Organic Search,Monthly,6,18.83,17,0,Active,588,-98,-3.3,-161.7,2,High Risk
C00253,2024-11-04,,Basic,United States,57,19,Debit Card,Referral,Monthly,2,29.48,1,0,Active,228,422,14.1,267.9,1,Medium Risk
C00254,2025-06-19,,Standard,United Kingdom,37,49,PayPal,Email,Monthly,1,18.22,1,0,Active,588,195,6.5,318.5,1,Medium Risk
C00255,2025-10-21,,Basic,India,18,19,Debit Card,Paid Search,Annual,1,13.07,13,0,Active,228,71,2.4,45.6,0,Low Risk
C00256,2024-03-25,,Basic,Australia,21,19,Credit Card,Referral,Monthly,2,16.4,13,0,Active,228,646,21.5,408.5,1,Medium Risk
C00257,2026-01-17,,Premium,Australia,38,99,Debit Card,Social Media,Annual,1,7.7,4,0,Active,1188,-17,-0.6,-59.4,0,Low Risk
C00258,2025-02-26,,Standard,Germany,45,49,Debit Card,Organic Search,Monthly,2,16.5,22,0,Active,588,308,10.3,504.7,1,Medium Risk
C00259,2024-06-01,,Basic,Canada,20,19,Debit Card,Organic Search,Monthly,2,20.35,39,0,Active,228,578,19.3,366.7,2,High Risk
C00260,2025-03-19,,Standard,Canada,23,49,Credit Card,Organic Search,Annual,1,15.4,3,0,Active,588,287,9.6,470.4,0,Low Risk
C00261,2025-06-02,,Standard,Australia,30,49,UPI,Paid Search,Monthly,2,15.92,12,0,Active,588,212,7.1,347.9,1,Medium Risk
C00262,2026-04-01,,Premium,Germany,38,99,Debit Card,Email,Monthly,2,12.67,1,0,Active,1188,-91,-3.0,-297.0,1,Medium Risk
C00263,2024-11-06,,Basic,United States,39,19,Credit Card,Organic Search,Monthly,2,21.98,46,0,Active,228,420,14.0,266.0,2,High Risk
C00264,2025-10-09,,Basic,India,41,19,Debit Card,Referral,Annual,0,9.91,24,0,Active,228,83,2.8,53.2,0,Low Risk
C00265,2025-07-30,,Basic,India,46,19,Credit Card,Email,Monthly,1,15.69,26,0,Active,228,154,5.1,96.9,1,Medium Risk
C00266,2026-04-04,2025-12-31,Basic,India,34,19,UPI,Paid Search,Monthly,2,4.41,11,1,Churned,228,-94,-3.1,-58.9,1,Medium Risk
C00267,2024-04-06,,Standard,United Kingdom,23,49,Credit Card,Organic Search,Annual,3,13.22,28,0,Active,588,634,21.1,1033.9,0,Low Risk
C00268,2024-04-04,,Basic,United Kingdom,60,19,Debit Card,Organic Search,Monthly,4,17.56,34,0,Active,228,636,21.2,402.8,2,High Risk
C00269,2025-10-09,,Premium,United Kingdom,35,99,PayPal,Social Media,Monthly,1,15.38,13,0,Active,1188,83,2.8,277.2,1,Medium Risk
C00270,2024-10-27,,Basic,Canada,31,19,Credit Card,Partner,Monthly,0,18.19,3,0,Active,228,430,14.3,271.7,1,Medium Risk
C00271,2025-09-25,,Basic,Germany,64,19,UPI,Social Media,Annual,1,15.36,21,0,Active,228,97,3.2,60.8,0,Low Risk
C00272,2024-12-05,2025-08-09,Standard,Canada,46,49,PayPal,Paid Search,Annual,2,13.94,15,1,Churned,588,391,13.0,637.0,0,Low Risk
C00273,2024-12-26,,Standard,United States,43,49,PayPal,Organic Search,Monthly,0,13.95,39,0,Active,588,370,12.3,602.7,2,High Risk
C00274,2025-07-15,,Standard,United States,41,49,Debit Card,Partner,Annual,0,9.27,12,0,Active,588,169,5.6,274.4,0,Low Risk
C00275,2025-11-02,,Standard,Canada,52,49,UPI,Paid Search,Monthly,3,4.13,24,0,Active,588,59,2.0,98.0,1,Medium Risk
C00276,2025-04-27,,Basic,Canada,19,19,Credit Card,Social Media,Annual,2,10.93,17,0,Active,228,248,8.3,157.7,0,Low Risk
C00277,2026-05-23,,Standard,United States,47,49,Credit Card,Email,Monthly,2,11.45,19,0,Active,588,-143,-4.8,-235.2,1,Medium Risk
C00278,2024-05-30,,Premium,United States,49,99,PayPal,Partner,Annual,0,7.68,13,0,Active,1188,580,19.3,1910.7,0,Low Risk
C00279,2025-02-01,,Standard,India,45,49,UPI,Social Media,Monthly,0,20.75,28,0,Active,588,333,11.1,543.9,1,Medium Risk
C00280,2025-09-15,,Standard,United States,37,49,Credit Card,Organic Search,Annual,1,7.13,1,0,Active,588,107,3.6,176.4,0,Low Risk
C00281,2025-02-26,,Basic,India,28,19,PayPal,Paid Search,Monthly,3,9.63,28,0,Active,228,308,10.3,195.7,1,Medium Risk
C00282,2025-06-23,,Standard,United Kingdom,63,49,PayPal,Referral,Annual,2,9.9,28,0,Active,588,191,6.4,313.6,0,Low Risk
C00283,2026-01-19,,Premium,United Kingdom,55,99,Debit Card,Social Media,Monthly,3,5.54,19,0,Active,1188,-19,-0.6,-59.4,1,Medium Risk
C00284,2026-02-22,,Standard,Australia,60,49,Debit Card,Social Media,Monthly,1,15.69,13,0,Active,588,-53,-1.8,-88.2,1,Medium Risk
C00285,2024-03-16,,Basic,Australia,22,19,Credit Card,Paid Search,Annual,4,11.48,22,0,Active,228,655,21.8,414.2,0,Low Risk
C00286,2024-03-10,,Standard,India,38,49,Credit Card,Paid Search,Annual,3,12.43,1,0,Active,588,661,22.0,1078.0,0,Low Risk
C00287,2025-04-03,,Premium,India,38,99,Credit Card,Organic Search,Monthly,3,9.45,1,0,Active,1188,272,9.1,900.9,1,Medium Risk
C00288,2025-08-03,,Basic,Germany,26,19,Credit Card,Email,Monthly,2,15.1,19,0,Active,228,150,5.0,95.0,1,Medium Risk
C00289,2024-04-02,,Standard,Canada,35,49,Debit Card,Partner,Monthly,3,17.59,33,0,Active,588,638,21.3,1043.7,2,High Risk
C00290,2025-02-21,,Basic,United States,45,19,UPI,Partner,Monthly,1,14.24,30,0,Active,228,313,10.4,197.6,1,Medium Risk
C00291,2025-09-15,,Premium,India,64,99,Credit Card,Partner,Annual,2,14.65,1,0,Active,1188,107,3.6,356.4,0,Low Risk
C00292,2026-04-06,2025-12-31,Standard,Australia,64,49,Credit Card,Organic Search,Monthly,3,15.75,26,1,Churned,588,-96,-3.2,-156.8,1,Medium Risk
C00293,2026-04-09,,Standard,Australia,18,49,Credit Card,Partner,Annual,3,13.4,32,0,Active,588,-99,-3.3,-161.7,1,Medium Risk
C00294,2025-01-05,,Premium,India,39,99,PayPal,Organic Search,Monthly,2,8.0,14,0,Active,1188,360,12.0,1188.0,1,Medium Risk
C00295,2026-06-05,,Basic,United States,19,19,PayPal,Partner,Monthly,5,8.25,14,0,Active,228,-156,-5.2,-98.8,2,High Risk
C00296,2024-12-04,,Standard,United Kingdom,21,49,UPI,Social Media,Annual,1,15.26,3,0,Active,588,392,13.1,641.9,0,Low Risk
C00297,2026-05-21,,Standard,Canada,48,49,PayPal,Paid Search,Annual,0,14.29,29,0,Active,588,-141,-4.7,-230.3,0,Low Risk
C00298,2024-11-17,,Standard,Australia,56,49,PayPal,Paid Search,Annual,2,5.84,28,0,Active,588,409,13.6,666.4,0,Low Risk
C00299,2024-07-14,2025-04-14,Basic,United States,34,19,PayPal,Referral,Monthly,1,21.05,12,1,Churned,228,535,17.8,338.2,1,Medium Risk
C00300,2024-04-26,2025-03-21,Basic,United Kingdom,57,19,Credit Card,Referral,Annual,3,2.91,1,1,Churned,228,614,20.5,389.5,0,Low Risk
C00301,2026-05-18,,Premium,India,55,99,Credit Card,Referral,Annual,1,14.99,5,0,Active,1188,-138,-4.6,-455.4,0,Low Risk
C00302,2024-07-27,2025-09-17,Basic,Canada,24,19,Debit Card,Paid Search,Monthly,5,11.05,1,1,Churned,228,522,17.4,330.6,2,High Risk
C00303,2025-05-09,,Basic,Australia,38,19,PayPal,Referral,Annual,3,20.63,16,0,Active,228,236,7.9,150.1,0,Low Risk
C00304,2026-01-01,,Basic,Australia,55,19,Debit Card,Paid Search,Annual,7,24.25,3,0,Active,228,-1,-0.0,-0.0,1,Medium Risk
C00305,2026-02-17,2025-12-31,Basic,Australia,52,19,PayPal,Referral,Monthly,2,15.11,28,1,Churned,228,-48,-1.6,-30.4,1,Medium Risk
C00306,2026-04-27,,Standard,United Kingdom,52,49,UPI,Email,Annual,5,14.5,1,0,Active,588,-117,-3.9,-191.1,1,Medium Risk
C00307,2025-02-16,,Premium,Germany,51,99,UPI,Social Media,Monthly,6,21.77,9,0,Active,1188,318,10.6,1049.4,2,High Risk
C00308,2025-11-14,,Standard,United States,40,49,UPI,Email,Monthly,2,20.04,18,0,Active,588,47,1.6,78.4,1,Medium Risk
C00309,2026-01-30,,Premium,India,32,99,PayPal,Social Media,Monthly,2,11.1,2,0,Active,1188,-30,-1.0,-99.0,1,Medium Risk
C00310,2024-02-20,2024-04-02,Standard,Canada,47,49,Debit Card,Referral,Monthly,1,13.93,12,1,Churned,588,680,22.7,1112.3,1,Medium Risk
C00311,2025-05-22,,Standard,Canada,57,49,UPI,Partner,Annual,2,16.05,4,0,Active,588,223,7.4,362.6,0,Low Risk
C00312,2026-03-10,,Standard,Australia,64,49,PayPal,Referral,Annual,2,13.27,23,0,Active,588,-69,-2.3,-112.7,0,Low Risk
C00313,2026-04-23,,Premium,Australia,47,99,Debit Card,Social Media,Monthly,3,19.17,17,0,Active,1188,-113,-3.8,-376.2,1,Medium Risk
C00314,2024-02-22,2025-10-07,Basic,United States,51,19,UPI,Social Media,Monthly,3,9.94,10,1,Churned,228,678,22.6,429.4,1,Medium Risk
C00315,2024-07-20,,Standard,Australia,47,49,PayPal,Social Media,Annual,1,13.0,17,0,Active,588,529,17.6,862.4,0,Low Risk
C00316,2024-06-24,2025-10-19,Basic,Germany,19,19,UPI,Referral,Monthly,2,12.58,13,1,Churned,228,555,18.5,351.5,1,Medium Risk
C00317,2026-01-10,,Basic,United States,59,19,Credit Card,Paid Search,Monthly,4,18.12,16,0,Active,228,-10,-0.3,-5.7,1,Medium Risk
C00318,2024-09-12,,Premium,India,57,99,PayPal,Paid Search,Monthly,4,10.63,25,0,Active,1188,475,15.8,1564.2,1,Medium Risk
C00319,2025-07-18,2025-12-07,Basic,Canada,42,19,PayPal,Partner,Annual,1,10.24,41,1,Churned,228,166,5.5,104.5,1,Medium Risk
C00320,2026-05-26,,Standard,Canada,56,49,PayPal,Organic Search,Annual,0,10.92,17,0,Active,588,-146,-4.9,-240.1,0,Low Risk
C00321,2025-02-11,,Premium,United Kingdom,62,99,Debit Card,Paid Search,Annual,2,8.54,23,0,Active,1188,323,10.8,1069.2,0,Low Risk
C00322,2025-06-29,,Premium,United Kingdom,29,99,Credit Card,Referral,Annual,1,8.59,8,0,Active,1188,185,6.2,613.8,0,Low Risk
C00323,2024-12-24,,Premium,Germany,21,99,Credit Card,Email,Annual,2,1.56,9,0,Active,1188,372,12.4,1227.6,0,Low Risk
C00324,2024-05-01,,Basic,United States,25,19,Debit Card,Referral,Monthly,1,11.65,23,0,Active,228,609,20.3,385.7,1,Medium Risk
C00325,2024-07-21,,Standard,India,33,49,UPI,Paid Search,Annual,4,17.65,22,0,Active,588,528,17.6,862.4,0,Low Risk
C00326,2024-03-01,,Basic,India,57,19,UPI,Social Media,Monthly,1,4.87,23,0,Active,228,670,22.3,423.7,1,Medium Risk
C00327,2026-04-05,,Premium,India,64,99,Credit Card,Social Media,Monthly,1,9.15,18,0,Active,1188,-95,-3.2,-316.8,1,Medium Risk
C00328,2025-07-07,,Standard,United Kingdom,29,49,Credit Card,Referral,Annual,1,8.35,22,0,Active,588,177,5.9,289.1,0,Low Risk
C00329,2025-03-29,,Standard,Australia,57,49,UPI,Partner,Monthly,2,8.92,1,0,Active,588,277,9.2,450.8,1,Medium Risk
C00330,2025-12-13,,Basic,Australia,19,19,UPI,Referral,Monthly,1,16.37,1,0,Active,228,18,0.6,11.4,1,Medium Risk
C00331,2024-06-29,,Standard,Canada,21,49,Debit Card,Paid Search,Annual,3,18.95,11,0,Active,588,550,18.3,896.7,0,Low Risk
C00332,2024-04-16,,Basic,Germany,57,19,PayPal,Referral,Annual,5,9.51,8,0,Active,228,624,20.8,395.2,1,Medium Risk
C00333,2025-04-10,,Standard,Germany,62,49,Credit Card,Paid Search,Monthly,0,13.32,22,0,Active,588,265,8.8,431.2,1,Medium Risk
C00334,2024-02-29,2024-07-20,Basic,United Kingdom,20,19,PayPal,Email,Monthly,0,15.18,3,1,Churned,228,671,22.4,425.6,1,Medium Risk
C00335,2025-10-10,2025-12-01,Basic,United States,40,19,UPI,Paid Search,Annual,1,20.35,10,1,Churned,228,82,2.7,51.3,0,Low Risk
C00336,2025-01-18,,Premium,Australia,42,99,PayPal,Organic Search,Annual,1,13.6,16,0,Active,1188,347,11.6,1148.4,0,Low Risk
C00337,2026-01-25,,Basic,Germany,42,19,Credit Card,Organic Search,Monthly,0,7.44,16,0,Active,228,-25,-0.8,-15.2,1,Medium Risk
C00338,2026-02-14,,Premium,United Kingdom,57,99,Debit Card,Paid Search,Monthly,2,6.35,39,0,Active,1188,-45,-1.5,-148.5,2,High Risk
C00339,2025-10-25,,Basic,Australia,55,19,Credit Card,Email,Monthly,1,14.12,35,0,Active,228,67,2.2,41.8,2,High Risk
C00340,2025-07-01,,Basic,United States,30,19,UPI,Email,Monthly,1,8.51,22,0,Active,228,183,6.1,115.9,1,Medium Risk
C00341,2025-08-15,,Basic,Canada,42,19,PayPal,Organic Search,Monthly,2,17.41,10,0,Active,228,138,4.6,87.4,1,Medium Risk
C00342,2024-05-17,,Premium,Germany,52,99,Credit Card,Partner,Annual,1,4.4,1,0,Active,1188,593,19.8,1960.2,0,Low Risk
C00343,2024-12-28,,Premium,Germany,31,99,UPI,Email,Monthly,2,11.29,7,0,Active,1188,368,12.3,1217.7,1,Medium Risk
C00344,2025-12-23,,Standard,Australia,43,49,PayPal,Partner,Monthly,3,7.19,12,0,Active,588,8,0.3,14.7,1,Medium Risk
C00345,2024-08-11,,Standard,United Kingdom,64,49,PayPal,Referral,Monthly,4,5.14,7,0,Active,588,507,16.9,828.1,1,Medium Risk
C00346,2025-12-14,,Basic,Canada,30,19,Debit Card,Paid Search,Monthly,1,9.71,15,0,Active,228,17,0.6,11.4,1,Medium Risk
C00347,2025-02-16,,Premium,Canada,62,99,Debit Card,Social Media,Monthly,0,7.62,3,0,Active,1188,318,10.6,1049.4,1,Medium Risk
C00348,2024-09-04,,Premium,Canada,56,99,Debit Card,Email,Monthly,3,15.88,20,0,Active,1188,483,16.1,1593.9,1,Medium Risk
C00349,2024-05-27,,Basic,Australia,47,19,Debit Card,Paid Search,Monthly,3,3.39,18,0,Active,228,583,19.4,368.6,1,Medium Risk
C00350,2025-12-12,,Premium,Germany,20,99,Debit Card,Referral,Annual,1,14.26,11,0,Active,1188,19,0.6,59.4,0,Low Risk
C00351,2024-05-26,,Premium,United Kingdom,39,99,Credit Card,Social Media,Monthly,3,0.31,1,0,Active,1188,584,19.5,1930.5,1,Medium Risk
C00352,2025-07-28,,Basic,India,40,19,Debit Card,Referral,Annual,3,3.26,34,0,Active,228,156,5.2,98.8,1,Medium Risk
C00353,2024-09-28,,Standard,United States,63,49,Debit Card,Partner,Monthly,2,10.13,9,0,Active,588,459,15.3,749.7,1,Medium Risk
C00354,2025-12-06,,Premium,Canada,59,99,Debit Card,Partner,Monthly,0,14.17,21,0,Active,1188,25,0.8,79.2,1,Medium Risk
C00355,2024-08-27,,Premium,India,61,99,UPI,Paid Search,Monthly,3,14.37,12,0,Active,1188,491,16.4,1623.6,1,Medium Risk
C00356,2025-11-10,,Basic,Germany,57,19,PayPal,Social Media,Monthly,1,10.15,12,0,Active,228,51,1.7,32.3,1,Medium Risk
C00357,2024-11-24,,Basic,Canada,45,19,Debit Card,Email,Monthly,1,16.21,18,0,Active,228,402,13.4,254.6,1,Medium Risk
C00358,2024-04-21,,Standard,Australia,20,49,UPI,Social Media,Monthly,1,14.64,12,0,Active,588,619,20.6,1009.4,1,Medium Risk
C00359,2026-02-21,,Standard,India,23,49,UPI,Social Media,Monthly,2,17.4,9,0,Active,588,-52,-1.7,-83.3,1,Medium Risk
C00360,2024-04-14,,Basic,Germany,46,19,PayPal,Partner,Monthly,0,13.53,6,0,Active,228,626,20.9,397.1,1,Medium Risk
C00361,2024-03-06,,Premium,India,37,99,Credit Card,Social Media,Monthly,2,11.73,10,0,Active,1188,665,22.2,2197.8,1,Medium Risk
C00362,2024-03-29,,Standard,Canada,36,49,Debit Card,Partner,Monthly,4,22.57,5,0,Active,588,642,21.4,1048.6,1,Medium Risk
C00363,2024-06-04,,Standard,Germany,56,49,Credit Card,Referral,Monthly,0,14.78,39,0,Active,588,575,19.2,940.8,2,High Risk
C00364,2024-03-24,,Basic,India,50,19,UPI,Social Media,Monthly,4,9.4,12,0,Active,228,647,21.6,410.4,1,Medium Risk
C00365,2024-10-12,2025-09-11,Premium,United Kingdom,29,99,UPI,Paid Search,Annual,3,8.32,22,1,Churned,1188,445,14.8,1465.2,0,Low Risk
