customer_id,signup_date,churn_date,plan,country,age,monthly_fee,payment_method,acquisition_channel,contract_type,support_tickets,login_frequency,days_since_last_login,churn_flag,status,annual_revenue
C00250,2026-06-16,2025-12-31,Basic,India,34,19,PayPal,Referral,Annual,2,4.01,19,1,Churned,228
C00251,2025-03-06,2025-12-20,Basic,United Kingdom,40,19,UPI,Partner,Monthly,4,17.25,11,1,Churned,228
C00252,2026-04-08,,Standard,Canada,64,49,Debit Card,Organic Search,Monthly,6,18.83,17,0,Active,588
C00253,2024-11-04,,Basic,United States,57,19,Debit Card,Referral,Monthly,2,29.48,1,0,Active,228
C00254,2025-06-19,,Standard,United Kingdom,37,49,PayPal,Email,Monthly,1,18.22,1,0,Active,588
C00255,2025-10-21,,Basic,India,18,19,Debit Card,Paid Search,Annual,1,13.07,13,0,Active,228
C00256,2024-03-25,,Basic,Australia,21,19,Credit Card,Referral,Monthly,2,16.4,13,0,Active,228
C00257,2026-01-17,,Premium,Australia,38,99,Debit Card,Social Media,Annual,1,7.7,4,0,Active,1188
C00258,2025-02-26,,Standard,Germany,45,49,Debit Card,Organic Search,Monthly,2,16.5,22,0,Active,588
C00259,2024-06-01,,Basic,Canada,20,19,Debit Card,Organic Search,Monthly,2,20.35,39,0,Active,228
C00260,2025-03-19,,Standard,Canada,23,49,Credit Card,Organic Search,Annual,1,15.4,3,0,Active,588
C00261,2025-06-02,,Standard,Australia,30,49,UPI,Paid Search,Monthly,2,15.92,12,0,Active,588
C00262,2026-04-01,,Premium,Germany,38,99,Debit Card,Email,Monthly,2,12.67,1,0,Active,1188
C00263,2024-11-06,,Basic,United States,39,19,Credit Card,Organic Search,Monthly,2,21.98,46,0,Active,228
C00264,2025-10-09,,Basic,India,41,19,Debit Card,Referral,Annual,0,9.91,24,0,Active,228
C00265,2025-07-30,,Basic,India,46,19,Credit Card,Email,Monthly,1,15.69,26,0,Active,228
C00266,2026-04-04,2025-12-31,Basic,India,34,19,UPI,Paid Search,Monthly,2,4.41,11,1,Churned,228
C00267,2024-04-06,,Standard,United Kingdom,23,49,Credit Card,Organic Search,Annual,3,13.22,28,0,Active,588
C00268,2024-04-04,,Basic,United Kingdom,60,19,Debit Card,Organic Search,Monthly,4,17.56,34,0,Active,228
C00269,2025-10-09,,Premium,United Kingdom,35,99,PayPal,Social Media,Monthly,1,15.38,13,0,Active,1188
C00270,2024-10-27,,Basic,Canada,31,19,Credit Card,Partner,Monthly,0,18.19,3,0,Active,228
C00271,2025-09-25,,Basic,Germany,64,19,UPI,Social Media,Annual,1,15.36,21,0,Active,228
C00272,2024-12-05,2025-08-09,Standard,Canada,46,49,PayPal,Paid Search,Annual,2,13.94,15,1,Churned,588
C00273,2024-12-26,,Standard,United States,43,49,PayPal,Organic Search,Monthly,0,13.95,39,0,Active,588
C00274,2025-07-15,,Standard,United States,41,49,Debit Card,Partner,Annual,0,9.27,12,0,Active,588
C00275,2025-11-02,,Standard,Canada,52,49,UPI,Paid Search,Monthly,3,4.13,24,0,Active,588
C00276,2025-04-27,,Basic,Canada,19,19,Credit Card,Social Media,Annual,2,10.93,17,0,Active,228
C00277,2026-05-23,,Standard,United States,47,49,Credit Card,Email,Monthly,2,11.45,19,0,Active,588
C00278,2024-05-30,,Premium,United States,49,99,PayPal,Partner,Annual,0,7.68,13,0,Active,1188
C00279,2025-02-01,,Standard,India,45,49,UPI,Social Media,Monthly,0,20.75,28,0,Active,588
C00280,2025-09-15,,Standard,United States,37,49,Credit Card,Organic Search,Annual,1,7.13,1,0,Active,588
C00281,2025-02-26,,Basic,India,28,19,PayPal,Paid Search,Monthly,3,9.63,28,0,Active,228
C00282,2025-06-23,,Standard,United Kingdom,63,49,PayPal,Referral,Annual,2,9.9,28,0,Active,588
C00283,2026-01-19,,Premium,United Kingdom,55,99,Debit Card,Social Media,Monthly,3,5.54,19,0,Active,1188
C00284,2026-02-22,,Standard,Australia,60,49,Debit Card,Social Media,Monthly,1,15.69,13,0,Active,588
C00285,2024-03-16,,Basic,Australia,22,19,Credit Card,Paid Search,Annual,4,11.48,22,0,Active,228
C00286,2024-03-10,,Standard,India,38,49,Credit Card,Paid Search,Annual,3,12.43,1,0,Active,588
C00287,2025-04-03,,Premium,India,38,99,Credit Card,Organic Search,Monthly,3,9.45,1,0,Active,1188
C00288,2025-08-03,,Basic,Germany,26,19,Credit Card,Email,Monthly,2,15.1,19,0,Active,228
C00289,2024-04-02,,Standard,Canada,35,49,Debit Card,Partner,Monthly,3,17.59,33,0,Active,588
C00290,2025-02-21,,Basic,United States,45,19,UPI,Partner,Monthly,1,14.24,30,0,Active,228
C00291,2025-09-15,,Premium,India,64,99,Credit Card,Partner,Annual,2,14.65,1,0,Active,1188
C00292,2026-04-06,2025-12-31,Standard,Australia,64,49,Credit Card,Organic Search,Monthly,3,15.75,26,1,Churned,588
C00293,2026-04-09,,Standard,Australia,18,49,Credit Card,Partner,Annual,3,13.4,32,0,Active,588
C00294,2025-01-05,,Premium,India,39,99,PayPal,Organic Search,Monthly,2,8.0,14,0,Active,1188
C00295,2026-06-05,,Basic,United States,19,19,PayPal,Partner,Monthly,5,8.25,14,0,Active,228
C00296,2024-12-04,,Standard,United Kingdom,21,49,UPI,Social Media,Annual,1,15.26,3,0,Active,588
C00297,2026-05-21,,Standard,Canada,48,49,PayPal,Paid Search,Annual,0,14.29,29,0,Active,588
C00298,2024-11-17,,Standard,Australia,56,49,PayPal,Paid Search,Annual,2,5.84,28,0,Active,588
C00299,2024-07-14,2025-04-14,Basic,United States,34,19,PayPal,Referral,Monthly,1,21.05,12,1,Churned,228
C00300,2024-04-26,2025-03-21,Basic,United Kingdom,57,19,Credit Card,Referral,Annual,3,2.91,1,1,Churned,228
C00301,2026-05-18,,Premium,India,55,99,Credit Card,Referral,Annual,1,14.99,5,0,Active,1188
C00302,2024-07-27,2025-09-17,Basic,Canada,24,19,Debit Card,Paid Search,Monthly,5,11.05,1,1,Churned,228
C00303,2025-05-09,,Basic,Australia,38,19,PayPal,Referral,Annual,3,20.63,16,0,Active,228
C00304,2026-01-01,,Basic,Australia,55,19,Debit Card,Paid Search,Annual,7,24.25,3,0,Active,228
C00305,2026-02-17,2025-12-31,Basic,Australia,52,19,PayPal,Referral,Monthly,2,15.11,28,1,Churned,228
C00306,2026-04-27,,Standard,United Kingdom,52,49,UPI,Email,Annual,5,14.5,1,0,Active,588
C00307,2025-02-16,,Premium,Germany,51,99,UPI,Social Media,Monthly,6,21.77,9,0,Active,1188
C00308,2025-11-14,,Standard,United States,40,49,UPI,Email,Monthly,2,20.04,18,0,Active,588
C00309,2026-01-30,,Premium,India,32,99,PayPal,Social Media,Monthly,2,11.1,2,0,Active,1188
C00310,2024-02-20,2024-04-02,Standard,Canada,47,49,Debit Card,Referral,Monthly,1,13.93,12,1,Churned,588
C00311,2025-05-22,,Standard,Canada,57,49,UPI,Partner,Annual,2,16.05,4,0,Active,588
C00312,2026-03-10,,Standard,Australia,64,49,PayPal,Referral,Annual,2,13.27,23,0,Active,588
C00313,2026-04-23,,Premium,Australia,47,99,Debit Card,Social Media,Monthly,3,19.17,17,0,Active,1188
C00314,2024-02-22,2025-10-07,Basic,United States,51,19,UPI,Social Media,Monthly,3,9.94,10,1,Churned,228
C00315,2024-07-20,,Standard,Australia,47,49,PayPal,Social Media,Annual,1,13.0,17,0,Active,588
C00316,2024-06-24,2025-10-19,Basic,Germany,19,19,UPI,Referral,Monthly,2,12.58,13,1,Churned,228
C00317,2026-01-10,,Basic,United States,59,19,Credit Card,Paid Search,Monthly,4,18.12,16,0,Active,228
C00318,2024-09-12,,Premium,India,57,99,PayPal,Paid Search,Monthly,4,10.63,25,0,Active,1188
C00319,2025-07-18,2025-12-07,Basic,Canada,42,19,PayPal,Partner,Annual,1,10.24,41,1,Churned,228
C00320,2026-05-26,,Standard,Canada,56,49,PayPal,Organic Search,Annual,0,10.92,17,0,Active,588
C00321,2025-02-11,,Premium,United Kingdom,62,99,Debit Card,Paid Search,Annual,2,8.54,23,0,Active,1188
C00322,2025-06-29,,Premium,United Kingdom,29,99,Credit Card,Referral,Annual,1,8.59,8,0,Active,1188
C00323,2024-12-24,,Premium,Germany,21,99,Credit Card,Email,Annual,2,1.56,9,0,Active,1188
C00324,2024-05-01,,Basic,United States,25,19,Debit Card,Referral,Monthly,1,11.65,23,0,Active,228
C00325,2024-07-21,,Standard,India,33,49,UPI,Paid Search,Annual,4,17.65,22,0,Active,588
C00326,2024-03-01,,Basic,India,57,19,UPI,Social Media,Monthly,1,4.87,23,0,Active,228
C00327,2026-04-05,,Premium,India,64,99,Credit Card,Social Media,Monthly,1,9.15,18,0,Active,1188
C00328,2025-07-07,,Standard,United Kingdom,29,49,Credit Card,Referral,Annual,1,8.35,22,0,Active,588
C00329,2025-03-29,,Standard,Australia,57,49,UPI,Partner,Monthly,2,8.92,1,0,Active,588
C00330,2025-12-13,,Basic,Australia,19,19,UPI,Referral,Monthly,1,16.37,1,0,Active,228
C00331,2024-06-29,,Standard,Canada,21,49,Debit Card,Paid Search,Annual,3,18.95,11,0,Active,588
C00332,2024-04-16,,Basic,Germany,57,19,PayPal,Referral,Annual,5,9.51,8,0,Active,228
C00333,2025-04-10,,Standard,Germany,62,49,Credit Card,Paid Search,Monthly,0,13.32,22,0,Active,588
C00334,2024-02-29,2024-07-20,Basic,United Kingdom,20,19,PayPal,Email,Monthly,0,15.18,3,1,Churned,228
C00335,2025-10-10,2025-12-01,Basic,United States,40,19,UPI,Paid Search,Annual,1,20.35,10,1,Churned,228
C00336,2025-01-18,,Premium,Australia,42,99,PayPal,Organic Search,Annual,1,13.6,16,0,Active,1188
C00337,2026-01-25,,Basic,Germany,42,19,Credit Card,Organic Search,Monthly,0,7.44,16,0,Active,228
C00338,2026-02-14,,Premium,United Kingdom,57,99,Debit Card,Paid Search,Monthly,2,6.35,39,0,Active,1188
C00339,2025-10-25,,Basic,Australia,55,19,Credit Card,Email,Monthly,1,14.12,35,0,Active,228
C00340,2025-07-01,,Basic,United States,30,19,UPI,Email,Monthly,1,8.51,22,0,Active,228
C00341,2025-08-15,,Basic,Canada,42,19,PayPal,Organic Search,Monthly,2,17.41,10,0,Active,228
C00342,2024-05-17,,Premium,Germany,52,99,Credit Card,Partner,Annual,1,4.4,1,0,Active,1188
C00343,2024-12-28,,Premium,Germany,31,99,UPI,Email,Monthly,2,11.29,7,0,Active,1188
C00344,2025-12-23,,Standard,Australia,43,49,PayPal,Partner,Monthly,3,7.19,12,0,Active,588
C00345,2024-08-11,,Standard,United Kingdom,64,49,PayPal,Referral,Monthly,4,5.14,7,0,Active,588
C00346,2025-12-14,,Basic,Canada,30,19,Debit Card,Paid Search,Monthly,1,9.71,15,0,Active,228
C00347,2025-02-16,,Premium,Canada,62,99,Debit Card,Social Media,Monthly,0,7.62,3,0,Active,1188
C00348,2024-09-04,,Premium,Canada,56,99,Debit Card,Email,Monthly,3,15.88,20,0,Active,1188
C00349,2024-05-27,,Basic,Australia,47,19,Debit Card,Paid Search,Monthly,3,3.39,18,0,Active,228
C00350,2025-12-12,,Premium,Germany,20,99,Debit Card,Referral,Annual,1,14.26,11,0,Active,1188
C00351,2024-05-26,,Premium,United Kingdom,39,99,Credit Card,Social Media,Monthly,3,0.31,1,0,Active,1188
C00352,2025-07-28,,Basic,India,40,19,Debit Card,Referral,Annual,3,3.26,34,0,Active,228
C00353,2024-09-28,,Standard,United States,63,49,Debit Card,Partner,Monthly,2,10.13,9,0,Active,588
C00354,2025-12-06,,Premium,Canada,59,99,Debit Card,Partner,Monthly,0,14.17,21,0,Active,1188
C00355,2024-08-27,,Premium,India,61,99,UPI,Paid Search,Monthly,3,14.37,12,0,Active,1188
C00356,2025-11-10,,Basic,Germany,57,19,PayPal,Social Media,Monthly,1,10.15,12,0,Active,228
C00357,2024-11-24,,Basic,Canada,45,19,Debit Card,Email,Monthly,1,16.21,18,0,Active,228
C00358,2024-04-21,,Standard,Australia,20,49,UPI,Social Media,Monthly,1,14.64,12,0,Active,588
C00359,2026-02-21,,Standard,India,23,49,UPI,Social Media,Monthly,2,17.4,9,0,Active,588
C00360,2024-04-14,,Basic,Germany,46,19,PayPal,Partner,Monthly,0,13.53,6,0,Active,228
C00361,2024-03-06,,Premium,India,37,99,Credit Card,Social Media,Monthly,2,11.73,10,0,Active,1188
C00362,2024-03-29,,Standard,Canada,36,49,Debit Card,Partner,Monthly,4,22.57,5,0,Active,588
C00363,2024-06-04,,Standard,Germany,56,49,Credit Card,Referral,Monthly,0,14.78,39,0,Active,588
C00364,2024-03-24,,Basic,India,50,19,UPI,Social Media,Monthly,4,9.4,12,0,Active,228
C00365,2024-10-12,2025-09-11,Premium,United Kingdom,29,99,UPI,Paid Search,Annual,3,8.32,22,1,Churned,1188
C00366,2026-03-29,,Standard,India,30,49,PayPal,Organic Search,Monthly,2,8.71,18,0,Active,588
C00367,2025-10-13,,Premium,United States,42,99,Debit Card,Social Media,Monthly,0,11.07,11,0,Active,1188
C00368,2026-03-01,,Basic,Canada,19,19,Credit Card,Referral,Monthly,3,12.92,24,0,Active,228
C00369,2024-08-06,,Standard,Australia,27,49,Debit Card,Partner,Annual,2,16.41,22,0,Active,588
C00370,2025-12-11,2025-12-31,Premium,India,49,99,Credit Card,Email,Monthly,1,7.59,7,1,Churned,1188
C00371,2025-08-10,,Standard,United Kingdom,31,49,UPI,Partner,Annual,2,8.2,17,0,Active,588
C00372,2025-11-22,,Basic,United Kingdom,31,19,UPI,Referral,Monthly,1,12.12,11,0,Active,228
C00373,2025-12-08,,Premium,United Kingdom,37,99,UPI,Email,Monthly,2,5.06,9,0,Active,1188
C00374,2025-07-13,2025-10-25,Basic,Canada,61,19,UPI,Referral,Annual,5,7.91,1,1,Churned,228
C00375,2024-10-14,,Standard,Germany,25,49,Credit Card,Referral,Monthly,1,4.11,19,0,Active,588
C00376,2025-11-09,,Premium,United Kingdom,36,99,Debit Card,Referral,Monthly,0,9.7,1,0,Active,1188
C00377,2026-03-28,,Standard,Germany,60,49,UPI,Social Media,Monthly,1,16.61,7,0,Active,588
C00378,2024-11-21,,Standard,United Kingdom,29,49,UPI,Partner,Monthly,2,19.87,1,0,Active,588
C00379,2025-06-27,2025-08-02,Standard,Canada,18,49,UPI,Referral,Monthly,2,14.51,32,1,Churned,588
C00380,2025-12-04,,Basic,Australia,54,19,Debit Card,Email,Monthly,3,19.13,9,0,Active,228
C00381,2024-05-03,,Standard,United Kingdom,45,49,Debit Card,Organic Search,Monthly,3,12.39,1,0,Active,588
C00382,2026-03-03,,Basic,Germany,45,19,Credit Card,Referral,Monthly,1,10.93,24,0,Active,228
C00383,2024-03-28,,Basic,Australia,55,19,PayPal,Organic Search,Annual,2,19.25,33,0,Active,228
C00384,2025-12-07,,Basic,Canada,50,19,Credit Card,Social Media,Monthly,2,22.83,26,0,Active,228
C00385,2025-09-01,,Premium,United Kingdom,25,99,Credit Card,Referral,Monthly,2,17.31,16,0,Active,1188
C00386,2025-09-29,,Basic,Australia,34,19,UPI,Partner,Annual,1,23.36,10,0,Active,228
C00387,2024-09-22,2025-01-16,Premium,United States,43,99,Credit Card,Email,Monthly,1,18.34,19,1,Churned,1188
C00388,2025-01-27,2025-10-12,Standard,United States,48,49,Debit Card,Email,Monthly,4,13.8,1,1,Churned,588
C00389,2024-12-04,,Basic,United States,56,19,Credit Card,Social Media,Monthly,2,8.96,14,0,Active,228
C00390,2025-08-03,,Premium,Canada,35,99,PayPal,Organic Search,Monthly,2,10.48,14,0,Active,1188
C00391,2024-02-22,,Basic,Germany,56,19,PayPal,Social Media,Monthly,0,14.17,19,0,Active,228
C00392,2025-11-21,,Standard,Australia,49,49,UPI,Paid Search,Monthly,1,14.16,8,0,Active,588
C00393,2025-02-21,,Basic,United Kingdom,23,19,PayPal,Partner,Monthly,2,8.36,15,0,Active,228
C00394,2024-03-13,2025-03-04,Basic,Australia,20,19,PayPal,Organic Search,Monthly,0,22.52,20,1,Churned,228
C00395,2024-02-19,,Basic,United Kingdom,33,19,Debit Card,Organic Search,Monthly,0,12.26,4,0,Active,228
C00396,2025-03-27,2025-05-13,Basic,India,40,19,UPI,Partner,Monthly,1,16.85,2,1,Churned,228
C00397,2026-02-15,,Basic,Canada,44,19,PayPal,Organic Search,Monthly,1,19.65,21,0,Active,228
C00398,2025-05-08,,Basic,Germany,62,19,Credit Card,Email,Monthly,4,11.08,11,0,Active,228
C00399,2026-05-05,2025-12-31,Basic,United Kingdom,36,19,UPI,Email,Monthly,4,8.98,23,1,Churned,228
C00400,2025-10-22,,Standard,India,36,49,PayPal,Referral,Monthly,5,8.66,16,0,Active,588
C00401,2026-05-05,,Standard,United Kingdom,62,49,Debit Card,Social Media,Annual,1,3.23,4,0,Active,588
C00402,2025-09-11,,Basic,United Kingdom,60,19,UPI,Partner,Annual,2,6.68,7,0,Active,228
C00403,2025-07-25,,Basic,United Kingdom,59,19,UPI,Paid Search,Monthly,2,12.3,1,0,Active,228
C00404,2025-03-28,,Basic,India,40,19,PayPal,Email,Annual,1,7.95,1,0,Active,228
C00405,2024-12-02,,Premium,Australia,55,99,Debit Card,Email,Monthly,0,8.64,16,0,Active,1188
C00406,2025-12-08,,Basic,India,41,19,Credit Card,Referral,Annual,0,13.15,25,0,Active,228
C00407,2024-07-22,,Premium,United States,46,99,UPI,Referral,Monthly,1,10.08,10,0,Active,1188
C00408,2024-05-01,,Standard,United States,51,49,Credit Card,Email,Monthly,0,10.06,18,0,Active,588
C00409,2024-09-04,,Standard,United States,47,49,Credit Card,Social Media,Monthly,2,9.94,22,0,Active,588
C00410,2025-05-20,,Basic,India,33,19,UPI,Referral,Monthly,4,7.83,21,0,Active,228
C00411,2024-09-01,,Basic,United Kingdom,63,19,PayPal,Organic Search,Monthly,1,10.04,1,0,Active,228
C00412,2026-04-28,2025-12-31,Basic,Canada,26,19,PayPal,Paid Search,Monthly,2,4.3,1,1,Churned,228
C00413,2024-12-22,,Premium,India,48,99,Debit Card,Social Media,Monthly,3,2.11,15,0,Active,1188
C00414,2024-09-13,,Basic,Germany,37,19,PayPal,Email,Monthly,1,12.55,15,0,Active,228
C00415,2026-03-08,,Basic,India,61,19,UPI,Referral,Annual,2,11.88,7,0,Active,228
C00416,2024-12-16,,Basic,United States,45,19,PayPal,Social Media,Monthly,5,9.85,23,0,Active,228
C00417,2025-08-26,,Basic,Germany,41,19,UPI,Paid Search,Monthly,0,7.84,13,0,Active,228
C00418,2025-11-09,,Standard,Germany,25,49,UPI,Social Media,Monthly,3,18.33,29,0,Active,588
C00419,2025-11-15,,Standard,Australia,57,49,UPI,Referral,Annual,0,14.52,10,0,Active,588
C00420,2026-05-19,,Standard,India,53,49,Credit Card,Organic Search,Monthly,5,14.25,17,0,Active,588
C00421,2024-04-23,2025-04-22,Basic,Canada,41,19,PayPal,Paid Search,Monthly,0,16.55,11,1,Churned,228
C00422,2025-11-17,2025-12-17,Basic,United Kingdom,64,19,Credit Card,Organic Search,Monthly,3,5.57,16,1,Churned,228
C00423,2026-04-18,,Basic,Australia,48,19,PayPal,Email,Monthly,2,12.44,25,0,Active,228
C00424,2024-12-17,,Standard,Australia,39,49,UPI,Email,Annual,2,12.42,31,0,Active,588
C00425,2025-01-06,2025-02-20,Basic,Germany,34,19,UPI,Organic Search,Monthly,2,15.48,43,1,Churned,228
C00426,2025-11-30,,Basic,United States,46,19,Debit Card,Referral,Monthly,2,1.11,16,0,Active,228
C00427,2024-10-22,2025-10-04,Basic,India,45,19,Debit Card,Organic Search,Annual,1,18.26,10,1,Churned,228
C00428,2025-02-23,2025-09-22,Basic,Australia,60,19,UPI,Email,Monthly,0,10.94,30,1,Churned,228
C00429,2026-01-24,,Premium,United States,59,99,UPI,Partner,Monthly,2,7.12,28,0,Active,1188
C00430,2024-12-07,2025-11-29,Basic,Canada,59,19,UPI,Referral,Monthly,1,13.18,1,1,Churned,228
C00431,2024-04-25,,Basic,United Kingdom,47,19,Credit Card,Partner,Annual,3,17.63,3,0,Active,228
C00432,2025-05-10,,Premium,Germany,20,99,PayPal,Referral,Monthly,1,11.54,2,0,Active,1188
C00433,2026-03-10,2025-12-31,Standard,Canada,57,49,Debit Card,Social Media,Annual,3,7.03,4,1,Churned,588
C00434,2024-10-13,,Basic,Canada,31,19,Debit Card,Referral,Annual,3,8.04,18,0,Active,228
C00435,2025-01-29,2025-04-12,Basic,United Kingdom,35,19,Debit Card,Email,Monthly,4,12.17,33,1,Churned,228
C00436,2024-11-29,,Premium,Germany,33,99,Debit Card,Email,Monthly,1,13.39,23,0,Active,1188
C00437,2024-11-26,2025-01-04,Premium,India,18,99,Credit Card,Partner,Monthly,1,9.78,26,1,Churned,1188
C00438,2026-06-14,,Basic,United States,64,19,Debit Card,Referral,Monthly,3,19.05,13,0,Active,228
C00439,2024-04-23,,Basic,Canada,24,19,Credit Card,Organic Search,Monthly,2,5.02,20,0,Active,228
C00440,2025-02-21,,Basic,Australia,41,19,PayPal,Partner,Monthly,1,6.69,14,0,Active,228
C00441,2026-04-26,,Basic,India,34,19,Credit Card,Paid Search,Annual,4,9.65,10,0,Active,228
C00442,2024-05-30,,Premium,United States,34,99,Credit Card,Partner,Annual,4,10.8,1,0,Active,1188
C00443,2025-09-06,,Basic,United Kingdom,43,19,PayPal,Paid Search,Monthly,3,12.72,23,0,Active,228
C00444,2024-07-10,,Standard,India,20,49,UPI,Organic Search,Annual,6,11.38,9,0,Active,588
C00445,2026-03-11,,Standard,United States,25,49,Credit Card,Social Media,Monthly,2,10.0,40,0,Active,588
C00446,2025-12-02,2025-12-31,Basic,Canada,20,19,PayPal,Social Media,Annual,3,6.93,23,1,Churned,228
C00447,2024-10-20,,Basic,United States,38,19,PayPal,Social Media,Monthly,1,6.97,11,0,Active,228
C00448,2026-04-28,,Standard,Canada,63,49,UPI,Social Media,Annual,1,12.13,22,0,Active,588
C00449,2025-05-06,,Standard,Canada,39,49,Debit Card,Social Media,Annual,1,22.56,28,0,Active,588
C00450,2024-07-28,,Basic,Australia,60,19,Credit Card,Referral,Monthly,3,9.84,7,0,Active,228
C00451,2024-10-07,,Standard,Australia,28,49,Debit Card,Paid Search,Monthly,4,10.16,7,0,Active,588
C00452,2025-09-15,,Standard,Canada,56,49,PayPal,Paid Search,Monthly,6,17.58,30,0,Active,588
C00453,2024-05-23,,Standard,India,19,49,PayPal,Paid Search,Monthly,2,11.37,6,0,Active,588
C00454,2024-05-16,,Standard,Germany,38,49,Debit Card,Email,Monthly,2,15.83,20,0,Active,588
C00455,2024-05-16,,Premium,Germany,61,99,Debit Card,Partner,Monthly,2,12.09,19,0,Active,1188
C00456,2024-03-20,,Standard,Germany,56,49,PayPal,Organic Search,Monthly,0,9.56,21,0,Active,588
C00457,2024-12-28,,Basic,Germany,59,19,PayPal,Paid Search,Monthly,0,17.89,12,0,Active,228
C00458,2025-12-25,,Basic,India,54,19,Debit Card,Social Media,Monthly,2,10.62,6,0,Active,228
C00459,2025-02-24,,Basic,Canada,28,19,Debit Card,Paid Search,Monthly,2,6.29,25,0,Active,228
C00460,2024-06-16,,Basic,United Kingdom,33,19,Credit Card,Social Media,Annual,4,16.66,10,0,Active,228
C00461,2024-04-26,,Standard,United States,29,49,Debit Card,Referral,Annual,2,17.33,11,0,Active,588
C00462,2024-03-27,,Basic,Germany,26,19,PayPal,Email,Monthly,2,11.58,27,0,Active,228
C00463,2024-07-13,,Standard,Canada,49,49,UPI,Social Media,Annual,2,10.18,1,0,Active,588
C00464,2024-09-17,,Basic,United Kingdom,56,19,PayPal,Email,Monthly,3,11.71,9,0,Active,228
C00465,2024-10-31,,Premium,India,45,99,Credit Card,Social Media,Monthly,1,8.86,1,0,Active,1188
C00466,2025-08-26,,Premium,United Kingdom,59,99,Debit Card,Social Media,Monthly,3,8.18,4,0,Active,1188
C00467,2025-09-23,,Basic,Germany,27,19,PayPal,Partner,Annual,4,11.0,17,0,Active,228
C00468,2025-07-18,,Premium,India,51,99,Credit Card,Partner,Monthly,2,11.27,11,0,Active,1188
C00469,2024-12-28,,Standard,United States,34,49,PayPal,Referral,Monthly,1,20.42,25,0,Active,588
C00470,2024-09-29,,Basic,India,26,19,PayPal,Paid Search,Annual,3,17.8,15,0,Active,228
C00471,2026-03-11,,Standard,United States,33,49,Credit Card,Email,Annual,3,8.17,14,0,Active,588
C00472,2024-03-24,,Standard,Canada,48,49,PayPal,Paid Search,Annual,0,12.06,19,0,Active,588
C00473,2026-05-05,,Basic,United States,54,19,Credit Card,Referral,Monthly,0,16.93,7,0,Active,228
